doc_id,url,source,language,rights,content_sha256,policy_version,final_stage,decision,reason,cluster_id,kept_id
synthetic-00530,https://fixture.invalid/00530,reference,en,licensed,6315f317c2f62dce864fc1bee04910a3ec66bb5a2c1fcb37d9527d43a17bf3c9,ch05-transparent-filter-v1,deduplication,rejected,near-duplicate,159,synthetic-00531
synthetic-00531,https://fixture.invalid/00531,reference,en,licensed,00d32889cc4fd5017aab2fd176641888825f6175bbb2a4f943838dbe5917aa54,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,159,synthetic-00531
synthetic-00532,https://fixture.invalid/00532,web,en,licensed,3c357afb0b88e7d4064069e044bfb7829f99802a211c96dee3a504fa55e69347,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00533,https://fixture.invalid/00533,web,en,restricted,5382974e5a44b77d180bf3c8f16265c13698e58358b4a6b8945681b006073545,ch05-transparent-filter-v1,filter,rejected,rights-policy,,
synthetic-00534,https://fixture.invalid/00534,web,en,licensed,296120c46702d28e170e3210f9fde9fa5c2ba5547307bd3cff9f4bf403cef686,ch05-transparent-filter-v1,filter,rejected,low-alpha-ratio,,
synthetic-00535,https://fixture.invalid/00535,library,en,public-domain,de0ac72764ebf241ac5c84f4699a881024f32a46a0acf38a76a45de42287e42e,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,160,synthetic-00535
synthetic-00536,https://fixture.invalid/00536,web,en,permission,7cbfd2dd7d7c9d009868ef17b148daae9e9578d83d4ad37902cc250e609347ce,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00537,https://fixture.invalid/00537,web,en,permission,cc139204a8c8a513038cad83b852c7060d5c75c45a4e34a95c2ad1c2d563094e,ch05-transparent-filter-v1,filter,rejected,too-short,,
synthetic-00538,https://fixture.invalid/00538,web,en,permission,c9a96baa9f33d96948185b9748d4c7adaf06f792b97aafc9780ff443100b6881,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00539,https://fixture.invalid/00539,community,en,permission,960340628adacb13b7bb4b1e778d6b3cd62bb987eca1d162e4244a52fe2205ff,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,161,synthetic-00539
synthetic-00540,https://fixture.invalid/00540,reference,en,licensed,a7beab92ec91b627fb9251054ac59fe52cd69e0265c9c0e8ad362b9e6500aa96,ch05-transparent-filter-v1,deduplication,rejected,near-duplicate,162,synthetic-00541
synthetic-00541,https://fixture.invalid/00541,reference,en,licensed,d734af00d30a861b1c9e6b5cd00f8ee16cedd337c5a957325a8669d981e41171,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,162,synthetic-00541
synthetic-00542,https://fixture.invalid/00542,web,en,licensed,3c357afb0b88e7d4064069e044bfb7829f99802a211c96dee3a504fa55e69347,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00543,https://fixture.invalid/00543,web,en,restricted,693abf660100ed0529540e87f53dd0b75b994576bd517e39e2795b0131403a5c,ch05-transparent-filter-v1,filter,rejected,rights-policy,,
synthetic-00544,https://fixture.invalid/00544,web,en,licensed,296120c46702d28e170e3210f9fde9fa5c2ba5547307bd3cff9f4bf403cef686,ch05-transparent-filter-v1,filter,rejected,low-alpha-ratio,,
synthetic-00545,https://fixture.invalid/00545,library,en,public-domain,dbce87e5769b3053589ab6ac9bc8e41eb19ac9ab01bf8aa1b60671750fd5e602,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,163,synthetic-00545
synthetic-00546,https://fixture.invalid/00546,web,en,permission,7cbfd2dd7d7c9d009868ef17b148daae9e9578d83d4ad37902cc250e609347ce,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00547,https://fixture.invalid/00547,web,en,permission,cc139204a8c8a513038cad83b852c7060d5c75c45a4e34a95c2ad1c2d563094e,ch05-transparent-filter-v1,filter,rejected,too-short,,
synthetic-00548,https://fixture.invalid/00548,web,en,permission,c9a96baa9f33d96948185b9748d4c7adaf06f792b97aafc9780ff443100b6881,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00549,https://fixture.invalid/00549,community,en,permission,dcd403fbb7bf08138ad12c6599c5c26ff76282c8162d2464b8468fea61ef0116,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,164,synthetic-00549
synthetic-00550,https://fixture.invalid/00550,reference,en,licensed,ec41a06fee3f040de02a0928e12a3e0bc83c78d3d513b37c3696a7f9bbcfc2f8,ch05-transparent-filter-v1,deduplication,rejected,near-duplicate,165,synthetic-00551
synthetic-00551,https://fixture.invalid/00551,reference,en,licensed,4a36e8a4dd01649b758e46d8ad73efafc97d8b2f55615c55f3c184c1633ce078,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,165,synthetic-00551
synthetic-00552,https://fixture.invalid/00552,web,en,licensed,3c357afb0b88e7d4064069e044bfb7829f99802a211c96dee3a504fa55e69347,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00553,https://fixture.invalid/00553,web,en,restricted,466d5e1a7dc9dcfa5a9cc2b7d0759675bdbd04574888046ec96bbf9f084b8adb,ch05-transparent-filter-v1,filter,rejected,rights-policy,,
synthetic-00554,https://fixture.invalid/00554,web,en,licensed,296120c46702d28e170e3210f9fde9fa5c2ba5547307bd3cff9f4bf403cef686,ch05-transparent-filter-v1,filter,rejected,low-alpha-ratio,,
synthetic-00555,https://fixture.invalid/00555,library,en,public-domain,9f857ec142ae93762c18cb961ae933d268b38e7a7acc462125cc5ac7a34f8811,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,166,synthetic-00555
synthetic-00556,https://fixture.invalid/00556,web,en,permission,7cbfd2dd7d7c9d009868ef17b148daae9e9578d83d4ad37902cc250e609347ce,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00557,https://fixture.invalid/00557,web,en,permission,cc139204a8c8a513038cad83b852c7060d5c75c45a4e34a95c2ad1c2d563094e,ch05-transparent-filter-v1,filter,rejected,too-short,,
synthetic-00558,https://fixture.invalid/00558,web,en,permission,c9a96baa9f33d96948185b9748d4c7adaf06f792b97aafc9780ff443100b6881,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00559,https://fixture.invalid/00559,community,en,permission,d9de780370f6e145b3bd12c0da5553ca9f5a45c5a983c6854f65318c4ecf0d8a,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,167,synthetic-00559
synthetic-00560,https://fixture.invalid/00560,reference,en,licensed,30408ba179d9f28e59964bdbb04e23f7a9b9392a560bf74bbb23638a5c60b9c4,ch05-transparent-filter-v1,deduplication,rejected,near-duplicate,168,synthetic-00561
synthetic-00561,https://fixture.invalid/00561,reference,en,licensed,3b2c8d54c1f7ba5d4a7d08e3447f1673a560ce3420ca5ba9e792e45a238c5787,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,168,synthetic-00561
synthetic-00562,https://fixture.invalid/00562,web,en,licensed,3c357afb0b88e7d4064069e044bfb7829f99802a211c96dee3a504fa55e69347,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00563,https://fixture.invalid/00563,web,en,restricted,24d07dcaec0eb827d926c65c7513d4886ec3dfeed6dd03449093ed4e2c1dcbc2,ch05-transparent-filter-v1,filter,rejected,rights-policy,,
synthetic-00564,https://fixture.invalid/00564,web,en,licensed,296120c46702d28e170e3210f9fde9fa5c2ba5547307bd3cff9f4bf403cef686,ch05-transparent-filter-v1,filter,rejected,low-alpha-ratio,,
synthetic-00565,https://fixture.invalid/00565,library,en,public-domain,ca3a7d0d4c86f276ab3fdb86aeb5c50a7c3fa2dfd7a035479de93532752c5186,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,169,synthetic-00565
synthetic-00566,https://fixture.invalid/00566,web,en,permission,7cbfd2dd7d7c9d009868ef17b148daae9e9578d83d4ad37902cc250e609347ce,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00567,https://fixture.invalid/00567,web,en,permission,cc139204a8c8a513038cad83b852c7060d5c75c45a4e34a95c2ad1c2d563094e,ch05-transparent-filter-v1,filter,rejected,too-short,,
synthetic-00568,https://fixture.invalid/00568,web,en,permission,c9a96baa9f33d96948185b9748d4c7adaf06f792b97aafc9780ff443100b6881,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00569,https://fixture.invalid/00569,community,en,permission,ab883bccff304d4552ed475a873369e2f6fcd88059ffd02370fd167b382763c0,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,170,synthetic-00569
synthetic-00570,https://fixture.invalid/00570,reference,en,licensed,3e8adb2119932632591dc2364bae16e4b3e09186babffa580d30ef22eb65336d,ch05-transparent-filter-v1,deduplication,rejected,near-duplicate,171,synthetic-00571
synthetic-00571,https://fixture.invalid/00571,reference,en,licensed,619523609e790b8f7454740ae55db594bffc3bd628817b2f6c83df5b45048497,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,171,synthetic-00571
synthetic-00572,https://fixture.invalid/00572,web,en,licensed,3c357afb0b88e7d4064069e044bfb7829f99802a211c96dee3a504fa55e69347,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00573,https://fixture.invalid/00573,web,en,restricted,be79d6ad43d4638f9c78fc459da36e7bd27d0d9c6235fa241015eac1edf60cce,ch05-transparent-filter-v1,filter,rejected,rights-policy,,
synthetic-00574,https://fixture.invalid/00574,web,en,licensed,296120c46702d28e170e3210f9fde9fa5c2ba5547307bd3cff9f4bf403cef686,ch05-transparent-filter-v1,filter,rejected,low-alpha-ratio,,
synthetic-00575,https://fixture.invalid/00575,library,en,public-domain,8490d576d2134f907be436fa76df3be031bc9d9ac38a2c684fe54c69272ab6a8,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,172,synthetic-00575
synthetic-00576,https://fixture.invalid/00576,web,en,permission,7cbfd2dd7d7c9d009868ef17b148daae9e9578d83d4ad37902cc250e609347ce,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00577,https://fixture.invalid/00577,web,en,permission,cc139204a8c8a513038cad83b852c7060d5c75c45a4e34a95c2ad1c2d563094e,ch05-transparent-filter-v1,filter,rejected,too-short,,
synthetic-00578,https://fixture.invalid/00578,web,en,permission,c9a96baa9f33d96948185b9748d4c7adaf06f792b97aafc9780ff443100b6881,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00579,https://fixture.invalid/00579,community,en,permission,a9c42d1b6daf24c37b598f124f7ca75129b57fcfcb3288824e4a7504a6363dc3,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,173,synthetic-00579
synthetic-00580,https://fixture.invalid/00580,reference,en,licensed,f00520a15c82821f93da656eaa4a3bac7b2f41141e8ef12aec8dc9726159369c,ch05-transparent-filter-v1,deduplication,rejected,near-duplicate,174,synthetic-00581
synthetic-00581,https://fixture.invalid/00581,reference,en,licensed,0bbc50d997217f2fd91684220e362897185d8bb20be02ad101021085c5eb344c,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,174,synthetic-00581
synthetic-00582,https://fixture.invalid/00582,web,en,licensed,3c357afb0b88e7d4064069e044bfb7829f99802a211c96dee3a504fa55e69347,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00583,https://fixture.invalid/00583,web,en,restricted,128c5420f23161ad8c95e2c21c023c874529adf4e9c5ed1969bd108dad54a1c0,ch05-transparent-filter-v1,filter,rejected,rights-policy,,
synthetic-00584,https://fixture.invalid/00584,web,en,licensed,296120c46702d28e170e3210f9fde9fa5c2ba5547307bd3cff9f4bf403cef686,ch05-transparent-filter-v1,filter,rejected,low-alpha-ratio,,
synthetic-00585,https://fixture.invalid/00585,library,en,public-domain,0e513bea356364cde6a9674a62393d40ecdafababb013447851cb87f71dbc9a7,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,175,synthetic-00585
synthetic-00586,https://fixture.invalid/00586,web,en,permission,7cbfd2dd7d7c9d009868ef17b148daae9e9578d83d4ad37902cc250e609347ce,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00587,https://fixture.invalid/00587,web,en,permission,cc139204a8c8a513038cad83b852c7060d5c75c45a4e34a95c2ad1c2d563094e,ch05-transparent-filter-v1,filter,rejected,too-short,,
synthetic-00588,https://fixture.invalid/00588,web,en,permission,c9a96baa9f33d96948185b9748d4c7adaf06f792b97aafc9780ff443100b6881,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00589,https://fixture.invalid/00589,community,en,permission,a6ddc0332c5c656bc1b6fdfa6fd622daadf255840c5770b41169a11ef9dfe7cd,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,176,synthetic-00589
synthetic-00590,https://fixture.invalid/00590,reference,en,licensed,101262385b779c00ebcdd0c65aeff3392941a2389368d75ae11261fbd9f1f5f0,ch05-transparent-filter-v1,deduplication,rejected,near-duplicate,177,synthetic-00591
synthetic-00591,https://fixture.invalid/00591,reference,en,licensed,c7052ed0d695f6e5c12f7059c5ad2341d7c24b4eafbee6bccd69e33acbd3158e,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,177,synthetic-00591
synthetic-00592,https://fixture.invalid/00592,web,en,licensed,3c357afb0b88e7d4064069e044bfb7829f99802a211c96dee3a504fa55e69347,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00593,https://fixture.invalid/00593,web,en,restricted,c1129ff7b3c76435f6727805c9d977392657f2ad0999e279ceb616ff2b2ef59f,ch05-transparent-filter-v1,filter,rejected,rights-policy,,
synthetic-00594,https://fixture.invalid/00594,web,en,licensed,296120c46702d28e170e3210f9fde9fa5c2ba5547307bd3cff9f4bf403cef686,ch05-transparent-filter-v1,filter,rejected,low-alpha-ratio,,
synthetic-00595,https://fixture.invalid/00595,library,en,public-domain,31092bffc83d1daef9704bf4aa3cdee216c650e81453a20018be812a228dba3c,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,178,synthetic-00595
synthetic-00596,https://fixture.invalid/00596,web,en,permission,7cbfd2dd7d7c9d009868ef17b148daae9e9578d83d4ad37902cc250e609347ce,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00597,https://fixture.invalid/00597,web,en,permission,cc139204a8c8a513038cad83b852c7060d5c75c45a4e34a95c2ad1c2d563094e,ch05-transparent-filter-v1,filter,rejected,too-short,,
synthetic-00598,https://fixture.invalid/00598,web,en,permission,c9a96baa9f33d96948185b9748d4c7adaf06f792b97aafc9780ff443100b6881,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00599,https://fixture.invalid/00599,community,en,permission,8af794e2417cd3ea3d6e41977755814403293feca67d4ed2fb9c172fc829ebbc,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,179,synthetic-00599
synthetic-00600,https://fixture.invalid/00600,reference,en,licensed,f91d137a78e98cd87b0dbd901eea97f34e1d04942eeef918cf85943587724550,ch05-transparent-filter-v1,deduplication,rejected,near-duplicate,180,synthetic-00601
synthetic-00601,https://fixture.invalid/00601,reference,en,licensed,b2b68f92825dfaa10cb6b16ac58300ff62cb1f79d393cbe4d88ee41c8ded9279,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,180,synthetic-00601
synthetic-00602,https://fixture.invalid/00602,web,en,licensed,3c357afb0b88e7d4064069e044bfb7829f99802a211c96dee3a504fa55e69347,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00603,https://fixture.invalid/00603,web,en,restricted,23d4ed885d681be93157cd1932344d3a6caac40c8d79fb49e8d954e978f9521f,ch05-transparent-filter-v1,filter,rejected,rights-policy,,
synthetic-00604,https://fixture.invalid/00604,web,en,licensed,296120c46702d28e170e3210f9fde9fa5c2ba5547307bd3cff9f4bf403cef686,ch05-transparent-filter-v1,filter,rejected,low-alpha-ratio,,
synthetic-00605,https://fixture.invalid/00605,library,en,public-domain,2c3f6521e3aa6134d554c20d0b418a75262eda22108741186a744bb3b16032ab,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,181,synthetic-00605
synthetic-00606,https://fixture.invalid/00606,web,en,permission,7cbfd2dd7d7c9d009868ef17b148daae9e9578d83d4ad37902cc250e609347ce,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00607,https://fixture.invalid/00607,web,en,permission,cc139204a8c8a513038cad83b852c7060d5c75c45a4e34a95c2ad1c2d563094e,ch05-transparent-filter-v1,filter,rejected,too-short,,
synthetic-00608,https://fixture.invalid/00608,web,en,permission,c9a96baa9f33d96948185b9748d4c7adaf06f792b97aafc9780ff443100b6881,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00609,https://fixture.invalid/00609,community,en,permission,92b44449085a7b8ccfd29653f05d336874edef26660c71d691d37af46c3fea55,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,182,synthetic-00609
synthetic-00610,https://fixture.invalid/00610,reference,en,licensed,2ebc655e217ef2e5a25fb626923ea364dc74daf528f96853035f2819560248ac,ch05-transparent-filter-v1,deduplication,rejected,near-duplicate,183,synthetic-00611
synthetic-00611,https://fixture.invalid/00611,reference,en,licensed,9629d43a07e4f44cf648daf05df5927ff349cf31faab18177d4e916ef2e952a9,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,183,synthetic-00611
synthetic-00612,https://fixture.invalid/00612,web,en,licensed,3c357afb0b88e7d4064069e044bfb7829f99802a211c96dee3a504fa55e69347,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00613,https://fixture.invalid/00613,web,en,restricted,f1a2edc1e40277a8ed0c6a110a07b22eada1041bf4f4ea17a44f9cd991f79cd1,ch05-transparent-filter-v1,filter,rejected,rights-policy,,
synthetic-00614,https://fixture.invalid/00614,web,en,licensed,296120c46702d28e170e3210f9fde9fa5c2ba5547307bd3cff9f4bf403cef686,ch05-transparent-filter-v1,filter,rejected,low-alpha-ratio,,
synthetic-00615,https://fixture.invalid/00615,library,en,public-domain,5eadce852fcb529116d0ddce25bd60bc437b5e726531dbfaf1b20df275e2b28c,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,184,synthetic-00615
synthetic-00616,https://fixture.invalid/00616,web,en,permission,7cbfd2dd7d7c9d009868ef17b148daae9e9578d83d4ad37902cc250e609347ce,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00617,https://fixture.invalid/00617,web,en,permission,cc139204a8c8a513038cad83b852c7060d5c75c45a4e34a95c2ad1c2d563094e,ch05-transparent-filter-v1,filter,rejected,too-short,,
synthetic-00618,https://fixture.invalid/00618,web,en,permission,c9a96baa9f33d96948185b9748d4c7adaf06f792b97aafc9780ff443100b6881,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00619,https://fixture.invalid/00619,community,en,permission,7f66c18c7b40ec09afe18c3e24211c770fbc653c21837b5130366153e56a9378,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,185,synthetic-00619
synthetic-00620,https://fixture.invalid/00620,reference,en,licensed,6dc0dbf667bbdf6d2407370493aa52ce50b69dcd0724597c7fd23d0ada07ed72,ch05-transparent-filter-v1,deduplication,rejected,near-duplicate,186,synthetic-00621
synthetic-00621,https://fixture.invalid/00621,reference,en,licensed,c24bffe005f64831136501bae3650150ae245507c4dbd5499336504d6e6dda91,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,186,synthetic-00621
synthetic-00622,https://fixture.invalid/00622,web,en,licensed,3c357afb0b88e7d4064069e044bfb7829f99802a211c96dee3a504fa55e69347,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00623,https://fixture.invalid/00623,web,en,restricted,19741982a40c724af5bc48b84d44da30795c0036914492bfc44247164ae548f3,ch05-transparent-filter-v1,filter,rejected,rights-policy,,
synthetic-00624,https://fixture.invalid/00624,web,en,licensed,296120c46702d28e170e3210f9fde9fa5c2ba5547307bd3cff9f4bf403cef686,ch05-transparent-filter-v1,filter,rejected,low-alpha-ratio,,
synthetic-00625,https://fixture.invalid/00625,library,en,public-domain,2e780beb4297a5c5b88c51e56f3a1c7ddf141f1f5900a4e611863ce0ff6e8153,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,187,synthetic-00625
synthetic-00626,https://fixture.invalid/00626,web,en,permission,7cbfd2dd7d7c9d009868ef17b148daae9e9578d83d4ad37902cc250e609347ce,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00627,https://fixture.invalid/00627,web,en,permission,cc139204a8c8a513038cad83b852c7060d5c75c45a4e34a95c2ad1c2d563094e,ch05-transparent-filter-v1,filter,rejected,too-short,,
synthetic-00628,https://fixture.invalid/00628,web,en,permission,c9a96baa9f33d96948185b9748d4c7adaf06f792b97aafc9780ff443100b6881,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00629,https://fixture.invalid/00629,community,en,permission,ea1dcb9b954f079f244601a4c3b5ddef18d6a21b57bcfde9521f05323540c461,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,188,synthetic-00629
synthetic-00630,https://fixture.invalid/00630,reference,en,licensed,1fca7d02d76eae2cd34344e158b041ed77ddebe0c572432a17a02be496b5d3e7,ch05-transparent-filter-v1,deduplication,rejected,near-duplicate,189,synthetic-00631
synthetic-00631,https://fixture.invalid/00631,reference,en,licensed,f88c02e4e6600c7a97f7a15e5934fef0de0b82a3e42fab835f9eff991fa78af4,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,189,synthetic-00631
synthetic-00632,https://fixture.invalid/00632,web,en,licensed,3c357afb0b88e7d4064069e044bfb7829f99802a211c96dee3a504fa55e69347,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00633,https://fixture.invalid/00633,web,en,restricted,f1c9a0c75949bb291048d1dd2904fba5580847f89f407c23673849bc12ad9483,ch05-transparent-filter-v1,filter,rejected,rights-policy,,
synthetic-00634,https://fixture.invalid/00634,web,en,licensed,296120c46702d28e170e3210f9fde9fa5c2ba5547307bd3cff9f4bf403cef686,ch05-transparent-filter-v1,filter,rejected,low-alpha-ratio,,
synthetic-00635,https://fixture.invalid/00635,library,en,public-domain,53dda4b6e76db04f2eb1f34a1ec77cc613e8c5abb9b3c178acf7ab15c6433266,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,190,synthetic-00635
synthetic-00636,https://fixture.invalid/00636,web,en,permission,7cbfd2dd7d7c9d009868ef17b148daae9e9578d83d4ad37902cc250e609347ce,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00637,https://fixture.invalid/00637,web,en,permission,cc139204a8c8a513038cad83b852c7060d5c75c45a4e34a95c2ad1c2d563094e,ch05-transparent-filter-v1,filter,rejected,too-short,,
synthetic-00638,https://fixture.invalid/00638,web,en,permission,c9a96baa9f33d96948185b9748d4c7adaf06f792b97aafc9780ff443100b6881,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00639,https://fixture.invalid/00639,community,en,permission,0622fe037a97f211419f17c957958510f642f28ba26821bcd084773bf967df94,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,191,synthetic-00639
synthetic-00640,https://fixture.invalid/00640,reference,en,licensed,37a15c2d4406d30987dfd58b708cda438834914767416ba81e2aeebd48305f9e,ch05-transparent-filter-v1,deduplication,rejected,near-duplicate,192,synthetic-00641
synthetic-00641,https://fixture.invalid/00641,reference,en,licensed,ce269200a5d685ccaba7633b27ddab2100534a5f749c0d679e244c8c5c4bf004,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,192,synthetic-00641
synthetic-00642,https://fixture.invalid/00642,web,en,licensed,3c357afb0b88e7d4064069e044bfb7829f99802a211c96dee3a504fa55e69347,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00643,https://fixture.invalid/00643,web,en,restricted,c234228d8e4b2685ceeaec3a24220b63e25341ec355271a7dc58e8b193e7d93a,ch05-transparent-filter-v1,filter,rejected,rights-policy,,
synthetic-00644,https://fixture.invalid/00644,web,en,licensed,296120c46702d28e170e3210f9fde9fa5c2ba5547307bd3cff9f4bf403cef686,ch05-transparent-filter-v1,filter,rejected,low-alpha-ratio,,
synthetic-00645,https://fixture.invalid/00645,library,en,public-domain,6c9b772b577fe90e8ed83278a71b62ae17ff572edaadd0f716c45020039da020,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,193,synthetic-00645
synthetic-00646,https://fixture.invalid/00646,web,en,permission,7cbfd2dd7d7c9d009868ef17b148daae9e9578d83d4ad37902cc250e609347ce,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00647,https://fixture.invalid/00647,web,en,permission,cc139204a8c8a513038cad83b852c7060d5c75c45a4e34a95c2ad1c2d563094e,ch05-transparent-filter-v1,filter,rejected,too-short,,
synthetic-00648,https://fixture.invalid/00648,web,en,permission,c9a96baa9f33d96948185b9748d4c7adaf06f792b97aafc9780ff443100b6881,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00649,https://fixture.invalid/00649,community,en,permission,11d543a319b018adbcb6fcb653afe8ef21139342119c2330f5d45a96636fe4d8,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,194,synthetic-00649
synthetic-00650,https://fixture.invalid/00650,reference,en,licensed,0b7d0974be8ed42c966806c2e6c88dcc986fc4fff1685415a292228e865e53df,ch05-transparent-filter-v1,deduplication,rejected,near-duplicate,195,synthetic-00651
synthetic-00651,https://fixture.invalid/00651,reference,en,licensed,c2840c1b6d2dd88c83811d9d80abc916bbf8af19ca2e30c710b29f39e2ebbdaf,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,195,synthetic-00651
synthetic-00652,https://fixture.invalid/00652,web,en,licensed,3c357afb0b88e7d4064069e044bfb7829f99802a211c96dee3a504fa55e69347,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00653,https://fixture.invalid/00653,web,en,restricted,46013f58641d3007671403f043b2e8953614a46553c001880c962ff41418ee89,ch05-transparent-filter-v1,filter,rejected,rights-policy,,
synthetic-00654,https://fixture.invalid/00654,web,en,licensed,296120c46702d28e170e3210f9fde9fa5c2ba5547307bd3cff9f4bf403cef686,ch05-transparent-filter-v1,filter,rejected,low-alpha-ratio,,
synthetic-00655,https://fixture.invalid/00655,library,en,public-domain,0ee6c3bac814b59199342c63b252eb9cb4a9ff22f58b70ea0578fbacc49bd247,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,196,synthetic-00655
synthetic-00656,https://fixture.invalid/00656,web,en,permission,7cbfd2dd7d7c9d009868ef17b148daae9e9578d83d4ad37902cc250e609347ce,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00657,https://fixture.invalid/00657,web,en,permission,cc139204a8c8a513038cad83b852c7060d5c75c45a4e34a95c2ad1c2d563094e,ch05-transparent-filter-v1,filter,rejected,too-short,,
synthetic-00658,https://fixture.invalid/00658,web,en,permission,c9a96baa9f33d96948185b9748d4c7adaf06f792b97aafc9780ff443100b6881,ch05-transparent-filter-v1,filter,rejected,line-repetition,,
synthetic-00659,https://fixture.invalid/00659,community,en,permission,93132c28be2506a97cb278af63b3f5c91000a2db4aa9f0ff1c250e1281052b2c,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,197,synthetic-00659
synthetic-00660,https://fixture.invalid/00660,reference,en,licensed,2da19ded8b8117d535614eb4f2654826352dd1efee26349bd798591f761355f8,ch05-transparent-filter-v1,deduplication,rejected,near-duplicate,198,synthetic-00661
synthetic-00661,https://fixture.invalid/00661,reference,en,licensed,6348915067efd74eabe166720910aac1f4559dc036deaa99229d56750b31846d,ch05-transparent-filter-v1,mixture,eligible-not-selected,source-quota,198,synthetic-00661
